Receive Delay : 102400 45596.000000
Scan Delay : 254689.000000
Connect Delay : 3340.000000
Disconnect Delay : 50.000000
--
Receive Delay : 102400 32678.000000
Scan Delay : 255215.000000
Connect Delay : 12220.000000
Disconnect Delay : 50.000000
--
Receive Delay : 102400 40564.000000
Scan Delay : 251401.000000
Connect Delay : 9727.000000
Disconnect Delay : 50.000000
--
Receive Delay : 102400 41182.000000
Scan Delay : 249727.000000
Connect Delay : 3972.000000
Disconnect Delay : 49.000000
--
Receive Delay : 102400 42398.000000
Scan Delay : 248790.000000
Connect Delay : 3671.000000
Disconnect Delay : 50.000000
--
Receive Delay : 1048576 313374.000000
Scan Delay : 2979688.000000
Connect Delay : 4819.000000
Disconnect Delay : 50.000000
--
Receive Delay : 1048576 304423.000000
Scan Delay : 2970499.000000
Connect Delay : 3514.000000
Disconnect Delay : 48.000000
--
Receive Delay : 1048576 324611.000000
Scan Delay : 2941639.000000
Connect Delay : 3633.000000
Disconnect Delay : 52.000000
--
Receive Delay : 1048576 296564.000000
Scan Delay : 2970486.000000
Connect Delay : 41357.000000
Disconnect Delay : 51.000000
--
Receive Delay : 1048576 337193.000000
Scan Delay : 2929885.000000
Connect Delay : 4935.000000
Disconnect Delay : 50.000000
--
Receive Delay : 5242880 1592679.000000
Scan Delay : 1680153.000000
Connect Delay : 3346.000000
Disconnect Delay : 52.000000
--
Receive Delay : 5242880 1518415.000000
Scan Delay : 1712346.000000
Connect Delay : 3621.000000
Disconnect Delay : 49.000000
--
Receive Delay : 5242880 1540039.000000
Scan Delay : 1691911.000000
Connect Delay : 8042.000000
Disconnect Delay : 50.000000
--
Receive Delay : 5242880 1544125.000000
Scan Delay : 1697370.000000
Connect Delay : 3693.000000
Disconnect Delay : 52.000000
--
Receive Delay : 5242880 1473495.000000
Scan Delay : 1748847.000000
Connect Delay : 3558.000000
Disconnect Delay : 51.000000
--
Receive Delay : 10485760 3100356.000000
Scan Delay : 3118101.000000
Connect Delay : 5280.000000
Disconnect Delay : 58.000000
--
Receive Delay : 10485760 2929803.000000
Scan Delay : 266076.000000
Connect Delay : 5410.000000
Disconnect Delay : 51.000000
--
Receive Delay : 10485760 2896930.000000
Scan Delay : 301006.000000
Connect Delay : 3346.000000
Disconnect Delay : 49.000000
--
Receive Delay : 10485760 2998786.000000
Scan Delay : 3156490.000000
Connect Delay : 5789.000000
Disconnect Delay : 50.000000
--
Receive Delay : 10485760 2941705.000000
Scan Delay : 3208546.000000
Connect Delay : 3630.000000
Disconnect Delay : 51.000000
--
Receive Delay : 20971520 5917344.000000
Scan Delay : 3214544.000000
Connect Delay : 6322.000000
Disconnect Delay : 50.000000
--
Receive Delay : 20971520 5924050.000000
Scan Delay : 3218968.000000
Connect Delay : 3710.000000
Disconnect Delay : 51.000000
--
Receive Delay : 20971520 6492735.000000
Scan Delay : 2609109.000000
Connect Delay : 7283.000000
Disconnect Delay : 66.000000
--
Receive Delay : 20971520 6084223.000000
Scan Delay : 3003739.000000
Connect Delay : 3483.000000
Disconnect Delay : 51.000000
--
Receive Delay : 20971520 5986343.000000
Scan Delay : 3088944.000000
Connect Delay : 3666.000000
Disconnect Delay : 50.000000
--
